company_code,service_category,country,province,district,city,zone_code,first_kg,extra_kg,currency,source_file
#CR0001,domestic,Sri Lanka,Sabaragamuwa,Ratnapura,Tanjantenna,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Sabaragamuwa,Ratnapura,Teppanawa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Sabaragamuwa,Ratnapura,Tunkama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Sabaragamuwa,Ratnapura,Udaha Hawupe,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Sabaragamuwa,Ratnapura,Udakarawita,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Sabaragamuwa,Ratnapura,Udaniriella,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Sabaragamuwa,Ratnapura,Udawalawe,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Sabaragamuwa,Ratnapura,Ullinduwawa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Sabaragamuwa,Ratnapura,Veddagala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Sabaragamuwa,Ratnapura,Vijeriya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Sabaragamuwa,Ratnapura,Waleboda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Sabaragamuwa,Ratnapura,Watapotha,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Sabaragamuwa,Ratnapura,Waturawa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Sabaragamuwa,Ratnapura,Weligepola,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Sabaragamuwa,Ratnapura,Welipathayaya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Sabaragamuwa,Ratnapura,Wewelwatta,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Sabaragamuwa,Ratnapura,Wikiliya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Agaliya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Ahangama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Ahungalla,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Akmeemana,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Aluthwala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Ambalangoda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Ampegama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Amugoda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Anangoda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Angulugaha,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Ankokkawala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Baddegama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Balapitiya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Banagala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Batapola,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Bentota,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Boossa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Dikkumbura,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Dodanduwa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Ella Tanabaddegama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Elpitiya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Ethkandura,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Galle,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Ganegoda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Ginimellagaha,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Gintota,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Godahena,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Gonagalpura,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Gonamulla Junction,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Gonapinuwala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Habaraduwa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Haburugala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Halvitigala Colony,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Hawpe,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Hikkaduwa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Hiniduma,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Hiyare,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Ihala Walpola,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Kahaduwa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Kahawa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Kananke Bazaar,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Karagoda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Karandeniya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Kosgoda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Kottawagama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Kuleegoda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,lhalahewessa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,lmaduwa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,lnduruwa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Magedara,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Malgalla Talangalla,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Mapalagama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Mapalagama Central,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Mattaka,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Meda-Keembiya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Meetiyagoda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Miriswatta,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Nagoda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Nakiyadeniya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Nawadagala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Neluwa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Nindana,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Opatha,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Panangala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Pannimulla Panagoda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Parana ThanaYamgoda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Pitigala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Poddala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Porawagama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Rantotuwila,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Ratgama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Talagampola,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Talgaspe,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Talgaswela,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Talpe,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Tawalama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Tiranagama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Udalamatta,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Udugama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Uluvitike,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Unawatuna,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Unenwitiya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Uragaha,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Uragasmanhandiya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Wakwella,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Walahanduwa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Wanchawela,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Wanduramba,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Warukandeniya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Watugedara,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Weihena,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Yakkalamulla,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Galle,Yatalamatta,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Ambalantota,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Angunakolapelessa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Bandagiriya Colony,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Barawakumbuka,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Beliatta,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Beragama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Beralihela,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Bowalagama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Bundala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Ellagala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Gangulandeniya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Getamanna,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Goda Koggalla,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Gonagamuwa Uduwila,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Gonnoruwa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Hakuruwela,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Hambantota,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Horewelagoda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Hungama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Ihala Beligalla,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Ittademaliya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Julampitiya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Kahandamodara,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Kariyamaditta,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Katuwana,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Kawantissapura,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Kirama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Kirinda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Lunama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Lunugamwehera,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Magama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Mahagalwewa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Mamadala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Medamulana,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Middeniya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Migahajandur,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Modarawana,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Mulkirigala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Nakulugamuwa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Netolpitiya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Nihiluwa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Padawkema,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Pahala Andarawewa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Pallekanda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Rammalawarapitiya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Ranakeliya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Ranmuduwewa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Ranna,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Ratmalwala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,RU/Ridiyagama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Sooriyawewa Town,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Tangalla,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Tissamaharama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Uda Gomadiya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Udamattala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Uswewa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Vitharandeniya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Walasmulla,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Weeraketiya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Weerawila,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Weerawila NewTown,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Wekandawela,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Weligatta,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Hambantota,Yatigala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Akuressa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Alapaladeniya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Aparekka,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Athuraliya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Bengamuwa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Beralapanathara,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Bopagoda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Dampahala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Deegala Lenama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Deiyandara,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Dellawa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Denagama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Denipitiya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Deniyaya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Derangala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Dikwella,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Diyagaha,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Diyalape,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Gandara,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Godapitiya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Gomilamawarala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Hakmana,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Handugala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Horapawita,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Kalubowitiyana,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Kamburugamuwa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Kamburupitiya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Karagoda Uyangoda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Karaputugala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Karatota,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Kekanadurra,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Kiriweldola,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Kiriwelkele,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Kolawenigama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Kotapola,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Kottegoda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Lankagama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Makandura,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Maliduwa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Maramba,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Matara,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Mediripitiya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Miella,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Mirissa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Moragala Kirillapone,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Morawaka,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Mulatiyana Junction,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Nadugala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Naimana,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Narawelpita,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Pahala Millawa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Palatuwa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Paragala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Parapamulla,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Pasgoda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Penetiyana,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Pitabeddara,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Pothdeniya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Puhulwella,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Radawela,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Ransegoda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Ratmale,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Rotumba,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Siyambalagoda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Southern,Matara,Sultanagoda,C,350,80,LKR,Copy of courier (1).xlsx
